CustomerID,FirstPurchase,LastPurchase,Orders,Revenue,Quantity,Recency,Frequency,Monetary,Status,Customer_Lifetime_Value
17956,2011-04-04 13:47:00,2011-04-04 13:47:00,1,12.75,1,249,1,12.75,Churned,12.75
17957,2011-10-04 14:58:00,2011-10-04 14:58:00,1,111.68,287,66,1,111.68,At Risk,111.68
17958,2011-08-15 12:19:00,2011-08-15 12:19:00,1,508.46000000000004,84,117,1,508.46000000000004,Churned,508.46000000000004
17960,2011-06-21 14:15:00,2011-06-21 14:15:00,1,73.78,41,171,1,73.78,Churned,73.78
17961,2010-12-02 19:18:00,2011-11-18 16:55:00,39,1296.44,560,21,39,1296.44,Active,1296.44
17962,2011-07-20 14:16:00,2011-07-20 14:16:00,1,102.83,128,142,1,102.83,Churned,102.83
17964,2010-12-02 13:32:00,2011-11-08 10:44:00,2,471.7,301,32,2,471.7,At Risk,471.7
17965,2010-12-05 15:54:00,2011-11-02 09:31:00,14,2622.57,1556,38,14,2622.57,At Risk,2622.57
17966,2011-03-23 17:25:00,2011-11-02 10:26:00,5,1098.43,2571,38,5,1098.43,At Risk,1098.43
17967,2010-12-03 11:19:00,2010-12-03 11:19:00,1,123.07,80,372,1,123.07,Churned,123.07
17968,2010-12-01 12:23:00,2010-12-01 12:23:00,1,277.35,160,374,1,277.35,Churned,277.35
17969,2010-12-13 15:34:00,2011-06-26 13:00:00,2,228.2,152,166,2,228.2,Churned,228.2
17970,2011-05-12 20:03:00,2011-05-12 20:03:00,1,582.59,525,211,1,582.59,Churned,582.59
17972,2011-04-12 12:16:00,2011-04-12 12:16:00,1,136.04,37,242,1,136.04,Churned,136.04
17973,2011-10-19 10:34:00,2011-10-19 10:34:00,1,337.04,176,52,1,337.04,At Risk,337.04
17974,2011-05-04 11:50:00,2011-11-15 11:37:00,3,740.79,519,25,3,740.79,Active,740.79
17975,2010-12-08 11:38:00,2011-11-24 13:27:00,13,4488.81,1568,15,13,4488.81,Active,4488.81
17976,2010-12-02 13:49:00,2010-12-02 13:49:00,1,353.19,106,372,1,353.19,Churned,353.19
17977,2011-11-10 13:28:00,2011-11-10 13:28:00,1,288.14,342,29,1,288.14,Active,288.14
17978,2010-12-09 14:05:00,2010-12-09 14:05:00,1,300.91999999999996,499,365,1,300.91999999999996,Churned,300.91999999999996
17979,2011-03-25 11:34:00,2011-11-04 12:05:00,4,757.71,397,36,4,757.71,At Risk,757.71
17980,2010-12-15 15:50:00,2011-06-27 12:01:00,3,811.45,682,166,3,811.45,Churned,811.45
17984,2011-07-17 15:59:00,2011-07-17 15:59:00,1,152.68,98,145,1,152.68,Churned,152.68
17985,2011-11-17 14:24:00,2011-11-17 14:24:00,1,634.95,183,22,1,634.95,Active,634.95
17986,2011-10-14 14:22:00,2011-10-14 14:22:00,1,20.8,10,56,1,20.8,At Risk,20.8
17987,2011-06-07 14:22:00,2011-06-07 14:22:00,1,198.57,261,185,1,198.57,Churned,198.57
17988,2011-01-17 11:59:00,2011-11-28 11:00:00,7,201.12,43,12,7,201.12,Active,201.12
17990,2010-12-13 12:10:00,2011-04-17 11:44:00,3,630.84,414,237,3,630.84,Churned,630.84
17991,2011-04-27 16:39:00,2011-04-28 15:58:00,2,93.35,25,225,2,93.35,Churned,93.35
17994,2011-02-22 11:02:00,2011-08-10 11:41:00,4,678.49,497,122,4,678.49,Churned,678.49
17995,2011-03-03 12:30:00,2011-03-03 12:30:00,1,76.1,133,282,1,76.1,Churned,76.1
17997,2011-06-28 17:28:00,2011-09-26 16:13:00,8,1970.67,2298,74,8,1970.67,At Risk,1970.67
17999,2010-12-08 15:17:00,2011-11-02 15:56:00,2,382.06,221,37,2,382.06,At Risk,382.06
18001,2011-09-14 11:21:00,2011-11-27 16:02:00,2,417.23,363,12,2,417.23,Active,417.23
18004,2010-12-12 13:47:00,2010-12-12 13:47:00,1,169.47,78,362,1,169.47,Churned,169.47
18005,2011-10-23 14:40:00,2011-12-06 11:51:00,2,249.72,93,4,2,249.72,Active,249.72
18006,2011-11-16 16:52:00,2011-11-16 16:52:00,1,444.68,220,23,1,444.68,Active,444.68
18008,2011-01-25 12:26:00,2011-09-30 15:17:00,9,2116.19,1581,70,9,2116.19,At Risk,2116.19
18009,2011-04-18 13:36:00,2011-04-18 13:36:00,1,257.34,126,235,1,257.34,Churned,257.34
18010,2011-03-28 12:27:00,2011-03-28 12:27:00,1,174.8,60,257,1,174.8,Churned,174.8
18011,2010-12-01 17:35:00,2010-12-01 17:35:00,1,102.78999999999999,71,373,1,102.78999999999999,Churned,102.78999999999999
18013,2011-07-07 14:08:00,2011-07-07 14:11:00,2,187.29,285,155,2,187.29,Churned,187.29
18014,2011-11-11 15:28:00,2011-11-11 15:28:00,1,166.42,68,28,1,166.42,Active,166.42
18015,2011-12-05 14:49:00,2011-12-05 14:49:00,1,120.03,157,4,1,120.03,Active,120.03
18016,2010-12-10 17:14:00,2011-11-07 13:25:00,5,1483.56,1029,32,5,1483.56,At Risk,1483.56
18017,2011-02-02 13:57:00,2011-09-19 16:15:00,3,523.0,300,81,3,523.0,At Risk,523.0
18018,2011-05-24 13:22:00,2011-08-23 17:37:00,2,122.14,55,108,2,122.14,Churned,122.14
18019,2011-10-19 12:10:00,2011-10-19 12:10:00,1,38.45,7,52,1,38.45,At Risk,38.45
18022,2011-11-04 12:45:00,2011-11-04 12:45:00,1,668.11,736,36,1,668.11,At Risk,668.11
18024,2011-07-10 12:28:00,2011-07-10 12:40:00,2,389.78,184,153,2,389.78,Churned,389.78
18027,2011-09-02 10:38:00,2011-09-02 10:38:00,1,115.31,78,99,1,115.31,Churned,115.31
18030,2011-10-28 13:55:00,2011-12-05 16:37:00,2,230.64999999999998,67,4,2,230.64999999999998,Active,230.64999999999998
18032,2011-01-09 15:32:00,2011-01-09 15:32:00,1,73.5,42,334,1,73.5,Churned,73.5
18033,2011-10-05 17:28:00,2011-10-05 17:28:00,1,97.97,253,65,1,97.97,At Risk,97.97
18034,2011-11-18 12:08:00,2011-11-18 12:22:00,2,422.88,561,22,2,422.88,Active,422.88
18035,2011-10-27 17:48:00,2011-11-04 12:39:00,3,730.4,611,36,3,730.4,At Risk,730.4
18036,2011-04-08 11:26:00,2011-11-07 14:40:00,3,405.62,234,32,3,405.62,At Risk,405.62
18037,2010-12-12 16:20:00,2011-07-08 13:39:00,6,70.02,20,154,6,70.02,Churned,70.02
18040,2011-04-08 08:27:00,2011-11-20 14:20:00,2,357.20000000000005,148,19,2,357.20000000000005,Active,357.20000000000005
18041,2010-12-02 11:21:00,2011-11-28 11:39:00,21,4183.39,3819,12,21,4183.39,Active,4183.39
18042,2011-10-17 11:49:00,2011-10-17 11:49:00,1,165.04999999999998,33,54,1,165.04999999999998,At Risk,165.04999999999998
18043,2010-12-08 12:35:00,2011-11-15 12:48:00,3,559.51,282,25,3,559.51,Active,559.51
18044,2010-12-14 12:25:00,2011-12-05 14:26:00,10,2088.6,1033,4,10,2088.6,Active,2088.6
18045,2011-10-25 13:07:00,2011-10-25 13:07:00,1,189.4,142,45,1,189.4,At Risk,189.4
18048,2011-05-20 14:54:00,2011-05-20 14:58:00,2,172.29000000000002,127,203,2,172.29000000000002,Churned,172.29000000000002
18050,2010-12-15 14:25:00,2010-12-15 14:25:00,1,74.4,40,359,1,74.4,Churned,74.4
18053,2011-09-30 09:05:00,2011-09-30 09:05:00,1,300.02,302,71,1,300.02,At Risk,300.02
18055,2010-12-05 10:52:00,2011-12-02 14:25:00,10,6784.1900000000005,2455,7,10,6784.1900000000005,Active,6784.1900000000005
18056,2011-02-24 14:27:00,2011-02-24 14:27:00,1,363.65,211,288,1,363.65,Churned,363.65
18058,2011-11-30 08:38:00,2011-11-30 08:38:00,1,170.16,88,10,1,170.16,Active,170.16
18059,2011-10-03 09:30:00,2011-11-16 16:49:00,3,306.46,258,23,3,306.46,Active,306.46
18061,2010-12-08 13:03:00,2011-11-18 11:20:00,10,2119.41,955,22,10,2119.41,Active,2119.41
18062,2011-01-06 10:03:00,2011-06-19 14:47:00,3,720.52,396,173,3,720.52,Churned,720.52
18064,2011-04-18 15:08:00,2011-07-29 16:39:00,2,814.0,384,133,2,814.0,Churned,814.0
18065,2010-12-10 12:44:00,2011-12-04 10:30:00,14,2392.83,1027,6,14,2392.83,Active,2392.83
18066,2011-09-25 15:30:00,2011-09-25 15:30:00,1,318.0,108,75,1,318.0,At Risk,318.0
18067,2011-10-30 15:58:00,2011-10-30 15:58:00,1,396.33,189,40,1,396.33,At Risk,396.33
18068,2011-02-23 14:50:00,2011-02-23 14:50:00,1,101.7,6,289,1,101.7,Churned,101.7
18069,2011-01-16 15:50:00,2011-11-13 16:03:00,5,2036.67,1311,26,5,2036.67,Active,2036.67
18071,2010-12-09 10:33:00,2011-03-27 11:59:00,2,453.0,260,258,2,453.0,Churned,453.0
18072,2011-06-07 10:44:00,2011-06-07 10:44:00,1,247.44,288,186,1,247.44,Churned,247.44
18073,2011-05-26 19:38:00,2011-08-17 14:02:00,12,3877.5200000000004,3108,114,12,3877.5200000000004,Churned,3877.5200000000004
18074,2010-12-01 09:53:00,2010-12-01 09:53:00,1,489.6,190,374,1,489.6,Churned,489.6
18075,2010-12-14 10:48:00,2011-11-16 15:21:00,10,2611.75,1464,23,10,2611.75,Active,2611.75
18077,2010-12-08 10:21:00,2011-12-01 13:32:00,11,2633.01,1878,8,11,2633.01,Active,2633.01
18078,2011-03-25 15:08:00,2011-05-06 14:32:00,2,336.13,145,217,2,336.13,Churned,336.13
18079,2011-04-15 12:14:00,2011-10-25 15:27:00,4,3651.97,7432,45,4,3651.97,At Risk,3651.97
18080,2011-04-11 10:10:00,2011-11-21 08:02:00,2,1231.5,642,19,2,1231.5,Active,1231.5
18081,2011-07-29 11:56:00,2011-11-03 16:30:00,3,343.45,195,36,3,343.45,At Risk,343.45
18082,2011-11-14 12:45:00,2011-11-14 12:45:00,1,703.37,621,26,1,703.37,Active,703.37
18084,2011-11-23 13:57:00,2011-11-23 13:57:00,1,90.48,312,16,1,90.48,Active,90.48
18085,2010-12-01 12:08:00,2011-01-13 15:17:00,2,689.95,265,330,2,689.95,Churned,689.95
18086,2011-03-10 13:34:00,2011-03-10 13:34:00,1,101.34,106,274,1,101.34,Churned,101.34
18087,2011-02-22 10:43:00,2011-09-02 15:12:00,2,4055.7200000000003,3907,98,2,4055.7200000000003,Churned,4055.7200000000003
18088,2011-10-09 13:41:00,2011-10-09 13:41:00,1,167.67000000000002,109,61,1,167.67000000000002,At Risk,167.67000000000002
18092,2010-12-09 10:00:00,2011-12-07 13:14:00,11,9068.26,4252,2,11,9068.26,Active,9068.26
18093,2011-02-10 12:15:00,2011-09-07 15:43:00,4,2106.52,1392,93,4,2106.52,Churned,2106.52
18094,2011-02-21 08:50:00,2011-09-19 09:28:00,7,3017.3,2518,82,7,3017.3,At Risk,3017.3
18095,2011-01-11 12:37:00,2011-01-31 12:50:00,2,580.05,419,313,2,580.05,Churned,580.05
18096,2011-10-07 11:55:00,2011-11-28 12:44:00,3,911.15,825,12,3,911.15,Active,911.15
18097,2010-12-20 14:49:00,2011-12-02 11:16:00,6,2697.8,1686,8,6,2697.8,Active,2697.8
18099,2011-08-04 15:52:00,2011-08-04 15:52:00,1,168.31,149,127,1,168.31,Churned,168.31
18101,2011-07-19 13:05:00,2011-11-28 13:37:00,2,223.65,88,11,2,223.65,Active,223.65
18102,2010-12-07 16:42:00,2011-12-09 11:50:00,60,259657.3,64124,1,60,259657.3,Active,259657.3
18104,2011-11-02 14:07:00,2011-11-02 14:07:00,1,754.64,362,37,1,754.64,At Risk,754.64
18105,2011-11-02 12:04:00,2011-11-02 12:04:00,1,113.48000000000002,46,38,1,113.48000000000002,At Risk,113.48000000000002
18106,2011-01-14 12:23:00,2011-01-14 12:23:00,1,430.7,128,330,1,430.7,Churned,430.7
18108,2011-03-30 13:56:00,2011-03-30 13:56:00,1,271.0,84,254,1,271.0,Churned,271.0
18109,2010-12-05 10:58:00,2011-12-08 11:36:00,26,8052.97,4237,2,26,8052.97,Active,8052.97
18110,2011-11-20 12:34:00,2011-11-20 12:34:00,1,236.3,86,20,1,236.3,Active,236.3
18112,2011-06-26 13:56:00,2011-11-27 14:43:00,2,352.69,255,12,2,352.69,Active,352.69
18113,2010-12-06 12:31:00,2010-12-06 12:31:00,1,76.32000000000001,72,369,1,76.32000000000001,Churned,76.32000000000001
18114,2011-02-22 13:20:00,2011-02-22 13:20:00,1,220.1,55,290,1,220.1,Churned,220.1
18116,2010-12-10 12:14:00,2011-10-03 11:00:00,8,1418.03,848,68,8,1418.03,At Risk,1418.03
18117,2011-11-14 12:47:00,2011-11-14 12:47:00,1,320.71999999999997,618,26,1,320.71999999999997,Active,320.71999999999997
18118,2010-12-05 12:13:00,2011-11-29 11:32:00,26,5653.82,2882,11,26,5653.82,Active,5653.82
18119,2010-12-07 11:59:00,2010-12-07 11:59:00,1,181.12,125,368,1,181.12,Churned,181.12
18120,2011-05-09 13:45:00,2011-05-09 13:45:00,1,111.15,31,214,1,111.15,Churned,111.15
18121,2011-07-08 12:14:00,2011-07-13 12:53:00,2,673.1,450,149,2,673.1,Churned,673.1
18122,2011-07-12 11:37:00,2011-12-01 13:08:00,6,1826.21,1234,8,6,1826.21,Active,1826.21
18123,2011-11-08 13:31:00,2011-11-15 14:23:00,2,589.4399999999999,594,24,2,589.4399999999999,Active,589.4399999999999
18125,2011-01-27 15:02:00,2011-11-10 12:29:00,4,1142.99,804,30,4,1142.99,Active,1142.99
18126,2011-10-10 12:19:00,2011-10-10 12:19:00,1,206.83,144,61,1,206.83,At Risk,206.83
18127,2011-07-29 10:06:00,2011-11-20 14:05:00,3,348.73,188,19,3,348.73,Active,348.73
18129,2011-04-10 14:16:00,2011-04-10 14:16:00,1,112.55000000000001,48,243,1,112.55000000000001,Churned,112.55000000000001
18130,2011-10-13 15:58:00,2011-11-24 14:40:00,3,1059.39,824,15,3,1059.39,Active,1059.39
18133,2011-05-11 14:14:00,2011-05-11 14:14:00,1,931.5,1350,212,1,931.5,Churned,931.5
18135,2011-06-02 14:04:00,2011-11-10 19:32:00,5,681.91,349,29,5,681.91,Active,681.91
18136,2011-01-24 12:08:00,2011-10-07 15:40:00,3,784.33,379,63,3,784.33,At Risk,784.33
18138,2011-02-17 14:51:00,2011-02-17 14:51:00,1,152.65,38,295,1,152.65,Churned,152.65
18139,2011-11-21 14:06:00,2011-11-22 10:44:00,6,8438.34,5557,18,6,8438.34,Active,8438.34
18142,2011-05-08 12:31:00,2011-07-05 13:19:00,2,1019.52,1276,157,2,1019.52,Churned,1019.52
18143,2011-07-21 10:44:00,2011-08-15 12:07:00,2,1000.16,570,117,2,1000.16,Churned,1000.16
18144,2010-12-01 13:45:00,2011-12-02 12:46:00,12,2888.75,1343,8,12,2888.75,Active,2888.75
18145,2011-01-31 12:10:00,2011-11-27 11:22:00,4,2861.55,2625,13,4,2861.55,Active,2861.55
18146,2011-05-03 16:35:00,2011-07-22 12:08:00,2,160.35,153,141,2,160.35,Churned,160.35
18147,2011-08-23 12:22:00,2011-10-25 11:46:00,2,179.34,203,46,2,179.34,At Risk,179.34
18149,2011-03-11 12:44:00,2011-10-20 12:04:00,3,612.0799999999999,310,51,3,612.0799999999999,At Risk,612.0799999999999
18150,2011-05-22 10:47:00,2011-11-07 16:49:00,3,566.58,332,32,3,566.58,At Risk,566.58
18151,2011-02-23 08:29:00,2011-07-28 11:35:00,2,653.35,355,135,2,653.35,Churned,653.35
18154,2011-10-27 10:40:00,2011-12-06 16:41:00,2,399.19,255,3,2,399.19,Active,399.19
18155,2011-02-21 10:36:00,2011-09-25 13:32:00,3,371.62,266,75,3,371.62,At Risk,371.62
18156,2010-12-05 12:29:00,2011-11-27 12:24:00,2,734.94,301,13,2,734.94,Active,734.94
18158,2011-09-12 09:03:00,2011-11-30 16:19:00,2,453.4,354,9,2,453.4,Active,453.4
18159,2011-02-11 14:26:00,2011-02-11 14:26:00,1,530.15,139,301,1,530.15,Churned,530.15
18160,2011-05-23 13:41:00,2011-10-13 15:50:00,2,638.0600000000001,294,57,2,638.0600000000001,At Risk,638.0600000000001
18161,2011-01-24 11:56:00,2011-11-24 16:40:00,5,1618.69,812,15,5,1618.69,Active,1618.69
18164,2011-11-02 12:56:00,2011-11-02 12:56:00,1,399.65,184,37,1,399.65,At Risk,399.65
18165,2011-06-15 13:23:00,2011-06-15 13:23:00,1,302.46,254,177,1,302.46,Churned,302.46
18167,2011-08-26 11:40:00,2011-11-16 15:56:00,3,1384.8600000000001,382,23,3,1384.8600000000001,Active,1384.8600000000001
18168,2010-12-02 18:08:00,2011-06-16 19:21:00,6,1169.94,594,176,6,1169.94,Churned,1169.94
18169,2011-10-10 12:18:00,2011-10-10 12:18:00,1,202.65,61,61,1,202.65,At Risk,202.65
18170,2011-05-06 15:13:00,2011-11-06 14:35:00,3,980.3100000000001,409,33,3,980.3100000000001,At Risk,980.3100000000001
18171,2011-01-10 09:55:00,2011-10-12 09:13:00,5,1231.31,481,59,5,1231.31,At Risk,1231.31
18172,2011-02-23 10:44:00,2011-11-25 11:12:00,20,7561.68,3184,15,20,7561.68,Active,7561.68
18173,2011-03-10 11:56:00,2011-09-14 11:26:00,4,2106.84,1220,87,4,2106.84,At Risk,2106.84
18174,2011-12-02 16:56:00,2011-12-02 16:56:00,1,104.0,50,7,1,104.0,Active,104.0
18176,2010-12-16 15:45:00,2010-12-16 15:45:00,1,476.35,283,358,1,476.35,Churned,476.35
18177,2011-03-29 08:46:00,2011-11-08 14:44:00,6,1341.42,710,31,6,1341.42,At Risk,1341.42
18178,2010-12-10 12:42:00,2011-08-03 09:30:00,4,1590.81,983,129,4,1590.81,Churned,1590.81
18179,2011-01-07 14:22:00,2011-11-30 16:23:00,6,1793.17,1360,9,6,1793.17,Active,1793.17
18180,2011-07-20 08:59:00,2011-12-05 08:39:00,6,1843.75,1721,5,6,1843.75,Active,1843.75
18181,2011-11-15 15:08:00,2011-11-15 15:08:00,1,382.8,146,24,1,382.8,Active,382.8
18183,2011-03-10 10:08:00,2011-04-26 15:26:00,2,632.07,371,227,2,632.07,Churned,632.07
18184,2011-11-24 15:28:00,2011-11-24 15:28:00,1,49.8,60,15,1,49.8,Active,49.8
18185,2011-04-04 13:42:00,2011-04-04 13:42:00,1,304.25,183,249,1,304.25,Churned,304.25
18188,2011-02-22 14:43:00,2011-11-24 16:46:00,3,2001.04,1168,15,3,2001.04,Active,2001.04
18189,2011-03-17 09:49:00,2011-09-23 12:40:00,2,1090.24,566,78,2,1090.24,At Risk,1090.24
18190,2011-01-13 10:35:00,2011-05-31 14:48:00,2,284.46000000000004,140,192,2,284.46000000000004,Churned,284.46000000000004
18191,2011-03-23 12:08:00,2011-03-23 12:08:00,1,207.8,140,262,1,207.8,Churned,207.8
18192,2011-09-29 09:53:00,2011-09-29 09:53:00,1,957.97,339,72,1,957.97,At Risk,957.97
18193,2011-06-27 13:58:00,2011-06-27 13:58:00,1,243.76,124,165,1,243.76,Churned,243.76
18194,2011-09-18 13:29:00,2011-09-18 13:29:00,1,973.84,632,82,1,973.84,At Risk,973.84
18196,2011-02-22 16:13:00,2011-09-05 16:22:00,2,689.13,433,95,2,689.13,Churned,689.13
18198,2011-01-07 13:39:00,2011-12-05 14:49:00,17,5425.56,4074,4,17,5425.56,Active,5425.56
18200,2011-08-25 18:45:00,2011-08-25 18:45:00,1,163.8,111,106,1,163.8,Churned,163.8
18202,2011-02-01 13:36:00,2011-05-24 12:12:00,3,1396.99,581,200,3,1396.99,Churned,1396.99
18203,2011-07-05 13:07:00,2011-07-05 13:07:00,1,160.42000000000002,43,157,1,160.42000000000002,Churned,160.42000000000002
18204,2011-05-31 15:26:00,2011-09-29 16:44:00,3,1993.7,1200,71,3,1993.7,At Risk,1993.7
18205,2011-09-26 12:02:00,2011-11-03 13:22:00,2,517.36,192,36,2,517.36,At Risk,517.36
18209,2011-11-11 12:07:00,2011-11-11 12:07:00,1,139.10000000000002,58,29,1,139.10000000000002,Active,139.10000000000002
18210,2011-03-17 16:58:00,2011-12-08 11:02:00,6,2621.38,1398,2,6,2621.38,Active,2621.38
18211,2011-03-06 12:09:00,2011-11-14 08:10:00,5,600.07,359,26,5,600.07,Active,600.07
18212,2011-01-17 16:14:00,2011-01-17 16:14:00,1,248.42,101,326,1,248.42,Churned,248.42
18213,2011-04-17 10:21:00,2011-04-17 10:21:00,1,232.48000000000002,232,237,1,232.48000000000002,Churned,232.48000000000002
18215,2011-09-11 16:05:00,2011-09-11 16:05:00,1,299.34000000000003,118,89,1,299.34000000000003,At Risk,299.34000000000003
18216,2011-11-08 16:55:00,2011-11-08 16:55:00,1,481.75,200,31,1,481.75,At Risk,481.75
18217,2011-09-30 10:44:00,2011-11-10 13:18:00,2,621.75,491,29,2,621.75,Active,621.75
18218,2011-03-03 12:24:00,2011-05-12 12:53:00,2,662.08,584,211,2,662.08,Churned,662.08
18219,2010-12-06 10:05:00,2011-12-07 11:43:00,10,2069.77,885,3,10,2069.77,Active,2069.77
18220,2011-04-27 09:03:00,2011-04-27 09:03:00,1,305.28,288,227,1,305.28,Churned,305.28
18221,2011-05-12 14:13:00,2011-11-17 14:40:00,5,1041.61,791,22,5,1041.61,Active,1041.61
18222,2011-09-08 10:45:00,2011-09-08 10:45:00,1,443.0,335,93,1,443.0,Churned,443.0
18223,2010-12-16 16:42:00,2011-12-05 09:11:00,14,6484.54,2948,5,14,6484.54,Active,6484.54
18224,2011-03-21 10:30:00,2011-03-21 10:30:00,1,158.95000000000002,69,264,1,158.95000000000002,Churned,158.95000000000002
18225,2010-12-09 15:46:00,2011-12-06 13:27:00,12,5509.12,3244,3,12,5509.12,Active,5509.12
18226,2011-01-06 09:00:00,2011-10-26 13:36:00,11,5228.05,3466,44,11,5228.05,At Risk,5228.05
18227,2011-05-06 12:23:00,2011-05-06 12:23:00,1,93.75,21,218,1,93.75,Churned,93.75
18228,2011-09-21 10:48:00,2011-10-14 09:21:00,2,779.9,238,57,2,779.9,At Risk,779.9
18229,2010-12-01 16:25:00,2011-11-28 09:48:00,20,7276.9,2488,12,20,7276.9,Active,7276.9
18230,2011-02-10 13:06:00,2011-11-30 13:22:00,7,2810.2000000000003,1316,9,7,2810.2000000000003,Active,2810.2000000000003
18231,2011-02-24 09:08:00,2011-05-31 14:18:00,5,2083.27,821,192,5,2083.27,Churned,2083.27
18232,2011-05-26 16:30:00,2011-09-19 11:49:00,4,592.97,302,82,4,592.97,At Risk,592.97
18233,2011-01-18 08:44:00,2011-01-18 08:44:00,1,440.0,4,326,1,440.0,Churned,440.0
18235,2011-05-06 13:35:00,2011-09-29 08:27:00,3,1796.48,1578,72,3,1796.48,At Risk,1796.48
18236,2011-04-13 09:52:00,2011-11-10 08:06:00,6,882.24,403,30,6,882.24,Active,882.24
18237,2011-07-28 13:05:00,2011-12-07 12:49:00,5,987.1,622,3,5,987.1,Active,987.1
18239,2010-12-02 17:48:00,2011-05-05 12:38:00,5,1561.6100000000001,795,219,5,1561.6100000000001,Churned,1561.6100000000001
18240,2011-10-24 13:06:00,2011-10-24 13:06:00,1,422.58,126,46,1,422.58,At Risk,422.58
18241,2011-05-06 09:22:00,2011-11-30 12:10:00,17,2073.09,1051,10,17,2073.09,Active,2073.09
18242,2011-05-10 11:20:00,2011-09-28 13:43:00,4,2232.4900000000002,1017,72,4,2232.4900000000002,At Risk,2232.4900000000002
18245,2010-12-19 14:58:00,2011-12-02 14:48:00,7,2567.06,1788,7,7,2567.06,Active,2567.06
18246,2011-04-20 13:55:00,2011-11-16 11:49:00,2,596.1,166,24,2,596.1,Active,596.1
18248,2011-06-06 13:18:00,2011-08-09 10:19:00,2,804.02,511,123,2,804.02,Churned,804.02
18249,2011-11-22 15:07:00,2011-11-22 15:07:00,1,95.34,128,17,1,95.34,Active,95.34
18250,2011-02-02 13:16:00,2011-02-02 13:16:00,1,349.27,199,310,1,349.27,Churned,349.27
18251,2011-09-13 15:03:00,2011-09-13 15:03:00,1,4314.72,7824,87,1,4314.72,At Risk,4314.72
18252,2011-06-21 11:47:00,2011-10-20 12:43:00,2,526.67,239,51,2,526.67,At Risk,526.67
18255,2011-09-11 13:16:00,2011-09-11 13:16:00,1,103.30000000000001,74,89,1,103.30000000000001,At Risk,103.30000000000001
18257,2011-02-16 15:13:00,2011-10-31 14:48:00,8,2337.63,1041,39,8,2337.63,At Risk,2337.63
18259,2010-12-08 13:38:00,2011-11-15 12:34:00,3,2338.6,714,25,3,2338.6,Active,2338.6
18260,2010-12-16 18:23:00,2011-06-20 12:37:00,6,2643.2000000000003,1478,173,6,2643.2000000000003,Churned,2643.2000000000003
18261,2011-09-05 09:34:00,2011-10-27 15:36:00,2,324.24,146,43,2,324.24,At Risk,324.24
18262,2011-07-22 16:04:00,2011-07-22 16:04:00,1,149.48,182,140,1,149.48,Churned,149.48
18263,2011-04-01 11:48:00,2011-11-14 09:00:00,3,1213.16,1468,26,3,1213.16,Active,1213.16
18265,2011-07-04 15:26:00,2011-09-28 14:10:00,2,801.51,311,72,2,801.51,At Risk,801.51
18268,2011-07-28 19:13:00,2011-07-28 19:13:00,1,25.5,2,134,1,25.5,Churned,25.5
18269,2010-12-08 13:53:00,2010-12-08 13:53:00,1,168.60000000000002,76,366,1,168.60000000000002,Churned,168.60000000000002
18270,2011-03-18 12:41:00,2011-11-01 13:57:00,2,283.15000000000003,101,38,2,283.15000000000003,At Risk,283.15000000000003
18272,2011-04-07 09:35:00,2011-12-07 12:43:00,6,3078.58,2050,3,6,3078.58,Active,3078.58
18273,2011-03-27 11:22:00,2011-12-07 13:16:00,3,204.0,80,2,3,204.0,Active,204.0
18274,2011-11-09 17:03:00,2011-11-09 17:03:00,1,175.92,88,30,1,175.92,Active,175.92
18276,2011-10-27 10:54:00,2011-10-27 10:54:00,1,335.86,186,44,1,335.86,At Risk,335.86
18277,2011-10-12 15:22:00,2011-10-12 15:22:00,1,110.38,68,58,1,110.38,At Risk,110.38
18278,2011-09-27 11:58:00,2011-09-27 11:58:00,1,173.9,66,74,1,173.9,At Risk,173.9
18280,2011-03-07 09:52:00,2011-03-07 09:52:00,1,180.60000000000002,45,278,1,180.60000000000002,Churned,180.60000000000002
18281,2011-06-12 10:53:00,2011-06-12 10:53:00,1,80.82,54,181,1,80.82,Churned,80.82
18282,2011-08-05 13:35:00,2011-12-02 11:43:00,2,178.05,103,8,2,178.05,Active,178.05
18283,2011-01-06 14:14:00,2011-12-06 12:02:00,16,2094.88,1397,4,16,2094.88,Active,2094.88
18287,2011-05-22 10:39:00,2011-10-28 09:29:00,3,1837.28,1586,43,3,1837.28,At Risk,1837.28
